sample0,sample1,sample2,sample3,sample4
CN(c1ccc(C(=O)c2nc(-c3cccnc3)no2)cc1)C1CCCCC1,CC1CNc2ccc(F)cc2N1CC[S+]([O-])C(=O)c1ccc(F)cc1,CCC(C)NC(=O)CCCC(=O)NC1CC1,O=C(Nc1cccc(OC(F)(F)F)c1)Nc1ccc(Br)cn1,C#CCN1CCCCC1CN(C(C)C)S(=O)(=O)NC(C)=O
CN1C(=O)CN(C(=O)NC2(c3ccccc3)CCC2)Cc2ccccc21,COCC(C)NC(=O)c1cnc(-c2ccccc2F)nc1N,COC(=O)c1cnc(CC(=O)C2CCOCC2)[nH]c1=O,Cc1ccn(C)c(=O)c1NC1CCN(C(=O)c2ccccc2)CC1,CN1CCCN(c2ncc(Cl)cn2)c2ccc(F)cc21
COCCOC(=O)c1cccc(CCC(=O)N2CCOCC2)c1,CCNC(=O)c1c(C)nc2nc(-c3ccco3)nn2c1C,CC(C)c1nc(SCN2CCn3nncc3C2)c2ccccc2n1,CCCC(C)NC(=O)c1ccc2c(c1)OCCO2,O=C(CNCCc1ccc(F)c(Cl)c1)OCc1ccco1
CCN(Cc1ccc(F)cc1)C(=O)c1cc2ccc(Cl)cc2n1C,Cc1cc(NC(=O)NCCCOCc2cccnc2)n(C)n1,COc1ccccc1NCC(=O)c1ccccc1N,O=C(CN1CCOCC1)Nc1ccc(Nc2ccncc2)nc1,O=C(Nc1cccc(F)c1)c1cc(=O)[nH]c(C(F)(F)F)n1
COC(=O)C(CC(=O)Nc1ccccc1OC(F)F)N(C)C,Cc1cc(C)n2nc(CCC(=O)OCCN3CCCS3(=O)=O)nc2n1,CCC(=O)Nc1ccc(NC(C)c2ccco2)cn1,CC(C)(C)NS(=O)(=O)c1cccc(OCC(=O)Nc2cc(F)ccc2F)c1,CCN(C(=O)Cc1ccccc1NC(=O)c1occc1C)C(C)C
Fc1cc2nc(N3CC=C(C4CCCC4)C3)[nH]c2cc1F,O=C(NCc1cccc(OC(F)(F)F)c1)c1cncc(F)c1,CC1(C(=O)NC(=O)CCNC(=O)Cc2cccs2)CC1,N#CCCn1nccc1N1CC2OCCN(c3cccs3)C2C1,Cc1ccc(NC(=O)c2ccccc2NC(=O)N(C)C)cc1C
CCCCc1csc(NC(=O)c2ccc(F)c(C#N)c2)n1,Cc1ccc(OCC(=O)NCC(=O)N(CC(C)C)C(C)C)cn1,Cc1ccc(NC(=O)CN2CCNc3ccc(C)cc32)c(C)c1,CSc1nnc(C(=O)NCCc2ccon2)n1-c1ccccc1,CC(C)(C)c1cccc(NCc2n[nH]c(=O)[nH]2)c1
N#CCOc1ccccc1CS(=O)(=O)c1ccc(Cl)cc1,CC(=O)c1cc(Br)ccc1NC(=O)c1ccc(F)c(C)c1,C[S+]([O-])NC(=O)c1cc(Nc2cccc(Cl)c2)cs1,COc1ccccc1C(=O)NCC#CCOCc1nc(-c2ccccc2)no1,Cc1ccc2nc(C)cc(C(=O)NCC(=O)c3cc4c(s3)CCOC4)c2c1
O=C(CCNc1ccc(F)cc1F)NC(=O)c1ccc(=O)[nH]c1,Cn1nc(C2CCC2)c(-c2c[nH]c3ccccc23)c1N,CCOC1CCCN(C(=O)c2c(C)oc3ncn(C)c(=O)c23)C1,Cc1ccccc1Oc1ccc(NC(=O)Nc2cccs2)cn1,CC(C)NC(=O)c1cc2ccccc2n1OC1=NS(=O)(=O)c2ccccc21
Cc1ccc(C(=O)Oc2ncnc3oc4c(c23)CCCC4)cc1C,CC(C)(C)NC(=O)Cc1ccc(F)c(F)c1,COc1cc(O)ccc1CCNC(=O)c1ccccc1F,O=S(=O)(c1ccccc1OC(F)F)c1scnc1C1CC1,CN(Cc1ccccc1F)C(=O)c1cnc(-c2ccco2)s1
O=C(Nc1ccccc1C1CCCC1)c1ncc2cnccn12,CC1Cc2c(C(=O)Nc3ccccc3)ccc(Cl)c2O1,CN(C(=O)c1ccc(Br)cn1)S(=O)(=O)CC(N)=O,Cc1cc(C)c(NC(=O)NCCCN2CCOCC2)c(C)c1,CCOC(=O)c1cccc(NC(=O)c2cncc3ccccc23)c1
CCCOc1cccc(Nc2nc(C)nc3ncccc23)c1,CC(C)(C)c1ccc(-c2cccnc2)c(C(=O)OCc2cccc(C#N)c2)c1,COc1cccc(-c2c(C(N)=O)c(N)nc3sc(-c4ccco4)c(N)c23)c1,CCOC(=O)c1coc(NC(=O)CN2CCN(C(C)C)CC2)n1,CCOc1cccc(CC)c1
O=C(CNC(=O)C1CC1C1CCCO1)NC1CCC1,COC(=O)c1nnc2c(-c3ccco3)c(C)nn2c1C,NC(=O)c1cc(C(=O)CNC(=O)c2ccccc2Br)ccc1F,CCN(C(=O)Nc1ncc(NC(C)(C)C)s1)C1CCCCC1,CC(C)CCNS(=O)(=O)c1cccn(C(=O)C2CC2)c1=O
CC(=O)Sc1nc(C)c(COc2ccccn2)c(C)n1,CCC(=O)NCC(=O)N(Cc1nc(C(C)C)no1)C(C)(C)C,CCC(=O)NC(c1nnn(CC(F)(F)F)n1)c1ccccc1F,CC(NCC(=O)NC1(C)Cc2ccccc2C1)c1nccs1,O=c1[nH]c2ccccc2nc1NC1CC2CC=CC21
Cc1ncc(CNC(C)C(O)c2ccccc2F)s1,CCc1nnc(CN2CCN(C#N)CC2c2cc(C)c(OC)cc2C)o1,COc1ccc(C(O)Cc2ccc(S(N)(=O)=O)cc2)cc1,Fc1cc(-c2nccs2)ccc1NCc1ccco1,Cc1ccc(N2CCCC2C(=O)Nc2cc(Cl)c(N)c(Cl)c2)c(C)n1
CC(C)Cn1ncc(CN(C)C(=O)c2ccno2)c1-c1nc[nH]n1,COc1c(F)cc(C(Oc2ccccn2)n2cncn2)cc1Cl,CC(C)Oc1ccc(Cc2cccc(N)c2)cn1,Cc1ccc(N2CCOC2=O)c(C(=O)NCc2cccs2)c1,Cc1cccc(NC(=O)c2cc(Nc3n[nH]cc3C)ccn2)c1
Cn1cc(C(=O)Oc2cccc3c2oc2ccccc23)cn1,CC1CCCN(CCCNC(=O)c2cccs2)C1,COc1ncccc1CCC(=O)N1CCc2cc(Cl)ccc21,COC(=O)CC(C)C(=O)N(C)CC(C)(C)C(N)=O,COc1ccc(F)cc1NC(=O)N1CCCC2(C1)OCCO2
O=C(NCC(O)(c1ccc(F)cc1)C(F)(F)F)c1cc[nH]n1,CCC(=O)c1ccccc1F,O=C1C(=O)N(c2ccc(C(F)(F)F)cn2)c2ccc(F)cc21,CN(C)C(=O)C1CC(c2ccccc2)CN1CO,CC1(C)Oc2ccc(NC(=O)NCCCc3ccccc3)cc2O1
CCc1ccc(OC(=O)NC(C)Cc2ccncc2)cc1,COc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)NC(=O)C(C)(C)C,Cc1ncsc1-c1ccnc(OCc2cc(F)ccc2F)n1,CCCS(=O)(=O)NCc1ccc(-n2cnnn2)c(O)c1,CC(C(=O)c1nnc(-c2ccccc2)o1)S(=O)(=O)N1CC2CC=CCC2C1
CCC1CCCN1c1nc(C)c(C(=O)OC)s1,COc1cccc(OC(C)NC(=O)N(C)CCC#N)c1,Cc1cccc(NC(=O)CS(=O)(=O)NC2CCCCC2O)c1,CC(=O)N(CCc1ccccc1)C(C)C(=O)c1ccccc1Cl,CN1CC2CCC(CC1=O)N2C(=O)c1cc(O)n[nH]1
CCN(CCC#N)COC1(C)Cc2ccccc2C1,COC(=O)c1cc(F)ncc1NC(=O)c1cnn(C)c1,COC(=O)c1cccc(NC(=O)COC(=O)c2ccc(F)c(Cl)c2)c1,CCc1ccccc1OC1C(C(=O)NC(C)=O)=C(C)Nc2nnnn21,COc1ccc(C)cc1C(=O)c1cc2ccccc2oc1=O
N#Cc1ccc(NC(=O)NCc2ccc3c(c2)OCO3)cc1,COC(=O)c1ccc(C)c(NC(=O)OC2CCCCC2)c1,COCCC(=O)Nc1cc(C)nc(C2CCCC2)n1,CCCOCC(=O)Nc1cc(Cn2ccnc2C)ccc1Cl,CC1=NC(c2nnc(C3CC3)n2Cn2nc3ccccn3c2=O)=NC(=O)C1
CCCCNCc1nc2ccccc2c(=O)[nH]1,CCc1cc2c(cc1Sc1nc3ccc(Cl)cc3[nH]1)CCC2,CS(=O)(=O)NCCC1CCN(C(=O)N2CCOCC2)CC1,COC(=O)N1CC(C)Nc2cc(Br)ccc21,Cc1nc(NC(=O)NC2CCCC(C)C2)oc1C
COc1cncnc1-c1nc(-c2ccc(F)cc2)cs1,COCCCSc1cccc(-c2c[nH]c3ccccc23)c1,Cc1nnc(CSc2nnc(-c3ccc(Cl)cc3)o2)n1Cc1ccccc1F,CC(=O)OC(Cc1ccc(C#N)cc1)C(C)(C)C,COc1ccc(Cl)cc1C(=O)N(Cc1ccc(O)cc1)C1CC1
Cc1ccc(C2(C)CCCN(COc3cc(Br)ccn3)C2)cc1,CCOC(=O)C(NC(=O)C1CC(F)(F)C1)C(O)C(F)(F)F,CNS(=O)(=O)N(NCCNc1cccc(C)c1)C(C)C,COOC,C=CCOC(=O)NCC(=O)NC1C2CC3CC(C2)CC1C3
COc1ccc2c(CNC(=O)c3ccccc3)coc2c1,COCCCC(=O)NCc1nc2c(s1)CCCC2,O=S(=O)(NCC1CC=CCC1)N1CCC2CCCCC2C1,COc1ccccc1CNC(=O)c1c[nH]c2cc(C)ccc2c1=O,OCCCN1CCN(CCc2ccc(O)cc2O)CC1
O=C(c1ccc(CNS(=O)(=O)NCC(F)(F)F)o1)c1cc(F)ccc1F,CC(C)S(=O)(=O)N(C)CC1CCCCCC1=O,CCc1ccccc1CNCc1nnc(-c2ccccn2)n1C,Cc1cccc2c1N(Cc1nc3ccsc3c(=O)[nH]1)CCC2,CNC(=O)Cc1c(C)nn(C(=O)c2cccc(Cl)c2)c1C
COc1ccc(-c2nnc(C3NCCc4ccc5c(c43)OCO5)o2)cc1,CCN(C(C)=O)C(=O)CCN1C(=O)CCc2ccccc21,CC(NC(=O)c1cc(Cl)c[nH]1)c1ccnc(SC2CCCO2)c1,Cc1ccc(N2CC(C(=O)Nc3ccc(C(=O)N(C)C)cc3)CC2=O)cc1,CCC1CN(c2nccs2)c2cc(N)ccc2O1
COc1ccc(Cl)cc1-c1cc(Cc2ccc3c(c2)OCO3)[nH]n1,C=CCOCCc1nn(S(=O)(=O)c2ccccc2)c(N)c1-c1ccccc1,Cc1nn(CNC(=O)N2CCCCCC2)c(=O)n1-c1ccccc1,Cc1cnn(C(=O)c2ccccc2)c1NCC(=O)N(C)Cc1ccccc1,COc1ccnc(NC(=O)Cc2n[nH]c3c(Cl)cccc23)c1
CCNC(=O)Nc1nc2c(s1)COCC2,CC(C(N)=O)S(=O)(=O)NCc1cccc(Cl)c1,Cc1ccc(OC(=O)c2nn(-c3ccc4c(c3)OCO4)cc2N)cc1,O=C(CCc1ccccc1F)NCCNC(=O)Nc1nccs1,Nc1c(CC(=O)NCc2ccccc2)cnn1-c1ccc(F)cc1
CCc1nc(COc2cc(-c3cn4cccnc4n3)ccc2F)cs1,CCc1ccccc1OCc1nc(-c2ccc(Br)cn2)no1,CCCOc1ccccc1C(=O)NCCc1cn[nH]c1C,COc1cc(OC)c(OC)c(C(=O)Cn2ncc3cccnc32)c1,CC(C)(C)CCC(=O)NCC(C)(c1ccccc1)n1cccn1
CC(Cc1ccncc1)Nc1ccc(F)cc1,O=C(NCCC1OCCc2ccccc21)c1ccc[nH]1,CC(C)C(=O)Oc1ccc(-c2cnc3[nH]ccc3c2Cl)cc1,O=C(CCc1cccc(F)c1)Nc1ncnc2ncccc12,CC(=O)c1cccc(NC(=O)CN(C)c2ccccc2)c1
CC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2)CC1,COCCOC(=O)C(C)CN(Cc1nc2ccccc2[nH]1)C(F)(F)F,Cc1noc(C)c1C(=O)N1CCN(CCC(O)C(C)(C)C)CC1,CCn1c(SC)n[nH]c1=O,COc1ccc2ccc(NC(=O)CON(C)S(=O)(=O)N(C)C)cc2c1
CCc1cc(C(=O)NC2(c3ccccc3)CCOCC2)n(C)n1,CCCC(C#N)(CCC)NC(=O)C1CCc2nc(-c3ccccc3)ncc2C1,O=C(CCNC(=O)CC1CCCO1)NCC1CN2CCCCC2CO1,CN(C)c1cccc(C(=O)Oc2nc3ccccc3[nH]2)c1,Cn1c(CCc2cc(Br)cs2)nc2cccnc21
CN(COCC#N)S(=O)(=O)Cc1ccccc1F,CC1CCCC(C2(O)C(=O)Nc3cc(Br)ccc32)C1C,CC(=O)c1sc(NCc2ccccc2N2CCCCC2=O)nc1C,NC(=O)CNc1ccnc(C2CC(=O)N(c3ccccc3)C2)c1,CCN(CC(F)(F)F)S(=O)(=O)c1cc(N)ccc1F
Cn1cc(NC(=O)c2[nH]nc(C3CC3)c2Br)nn1,COc1ccnc(NC(=O)N2CC(c3ncno3)C3(CCOCC3)C2)c1,Cc1cc(C)nc(-n2c(CCC3=CCCCC3)n[nH]c2=O)n1,Cc1ccc(CNC(c2ccsc2)C(C)(C)C)cn1,Cc1cc(CS(=O)(=O)NCc2cccc3cn[nH]c23)c(C)s1
COc1ccccc1CNC(=O)c1nc2ccccc2c(=O)[nH]1,O=C(OCCCO)C1CCCN1C(=O)c1sccc1Br,Cc1[nH]ncc1-c1nc(C(=O)NC(C)(C)C)nn1-c1ccccc1,CC(C)NC(=O)CC(C)Oc1ccc(N(C)C(C)C)cc1,Cc1nc2c(N)cccc2n1CC(=O)Nc1ccc2[nH]ncc2c1
CCc1cc(CNc2nc(-c3ncccn3)nc(C)c2C)on1,NC(=O)c1nc2cc(N)ccc2n1C(=O)C(Cl)(Cl)Cl,CCNc1cc(C(=O)CN2CCOCC2)nc(C)n1,N#Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1,Cc1cc(NC(=O)COCCCC#N)ccc1F
Cc1cc(NC(=O)c2ccc(N3CCOCC3)cc2)ccc1Br,Cc1noc(C)c1S(=O)(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,CN1CCN(C(=O)c2ccc(-c3ccn[nH]3)cc2)CC1,Cc1cc(C)c(S(=O)(=O)Nc2cc(F)ccc2F)c(C)c1,COc1ccc(C(=O)c2ccc(NC(N)=O)c(C(C)(C)C)c2)cc1
CNC(=O)OCc1cccc(OS(N)(=O)=O)c1,Cc1nc(C(=O)Nc2ccccc2)c2ccccc2c1Br,CCS(=O)(=O)c1ccsc1NC(=O)COC(=O)c1ccccc1,O=C(Cc1ccc(-n2cccn2)o1)Nc1ccc(-n2cncn2)cc1,CCc1cc(C(=O)Oc2ccccc2)cc(=O)[nH]1
CSc1nc(-n2nnc3ccccc32)cc(C(Cl)(Cl)Cl)n1,CCc1[nH]c(C(=O)NN2CCC(C)C(C)C2)c(C)c1C(N)=O,Cc1cc(Cl)ccc1C(=O)N(C)CCC(C)C,NC(=O)OC(=O)Nc1ccnc2c(Cl)cccc12,N#CC(C(=O)CSc1ccc2[nH]ccc2c1)n1cccn1
CCCCCN1C(=O)C2CCC1CN(C(=O)Cc1ccccn1)C2,CC(CC(=O)NC(=O)c1cccc(-c2ccccc2)c1)n1cnnn1,CCNCc1cccc(NS(N)(=O)=O)c1,Cc1nc(-c2nccn2CC(=O)C2CCOC(C)(C)C2)cs1,Cc1oc(-c2ccccc2)nc1C(=O)Nc1cc(Cl)c(Cl)cn1
COC(=O)CN1CCCN(c2ncnc3c2CCCC3)CC1,O=C(Nc1ccncc1F)c1cccc(C(F)(F)F)c1,CCC(C)n1ccnc(Nc2cccc(C(C)=O)c2)c1=O,CNC(=O)CCCS(=O)(=O)c1ccc(O)c(C#N)c1,CC(C)(C)NC(=O)N1CCn2nc(NC(=O)c3cc(Cl)c4c(c3)OCO4)cc2C1
O=C(CSc1nnc(CNc2ccccc2Cl)o1)Oc1ccccc1,COC(=O)C(C)n1ccc(=O)c2cc(C)cc(C#N)c21,CS(=O)(=O)N1CCCC(C(=O)Nc2cccc3ncccc23)C1,CCNC(=O)CNc1cc(C)nc2c1cnn2-c1ccccc1,CCC1CN(CC(=O)NCOC)c2c(N)cccc2O1
NC(=O)c1ccc(NC(=O)COc2ccc(F)cc2)cc1,Cc1cc(CC(=O)Nc2ccc(N)cc2C)c2c(C)nn(C)c2n1,Cc1ccccc1C#CCNC(=O)CCn1cncn1,O=C(Nc1cc(C2CCCCC2)no1)c1ccc(-c2nccs2)cc1,COc1ccc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)cc1
Cc1nnc(Sc2cccc(CC3CCCO3)c2)n1C(C)C,COCCOc1cn2cc(SCC(=O)NC(C)C)ccc2n1,CCn1nnc2c(SCc3ccc(O)c(Cl)c3)ncnc21,COc1ccc(CN(C(=O)c2ccnc(N(C)C)c2)C(F)(F)F)c(OC)c1,O=C(Nc1ccc(F)c(Cl)c1)N1CCC(c2cscn2)C1
Nc1ccc(C(=O)NCCNC(=O)c2ccco2)cn1,O=C(c1cc(Br)cc(Br)c1)C1CC1,COc1cc(C(N)=O)ccc1OC(=O)c1cccc(F)c1F,COc1c(C)cccc1C(=O)COC(=O)c1cc[nH]n1,CC(NNC(=O)C1CSc2ccccc2O1)c1ccncc1
CCOC(=O)c1ccc(NC(=O)C2CCC2)cc1,CCNC(=O)CCC(C#N)c1cc2ccccc2oc1=O,Cc1ccc(C(=O)CSc2ncccn2)cc1C,COc1ccc(C(=O)NC2CCCN(C(=O)CC(F)(F)F)C2)cc1,CCC(C)C(=O)Nc1ccnc2ccc(Cl)cc12
CCC(CC)NC(=O)COC(=O)c1cccc(F)c1F,COc1ccccc1NC(=O)N1CCc2ccc(C)cc21,COC(=O)Nc1ccc(CCC(=O)NCCc2ccoc2)cc1,CCCC(C)(CO)NC(=O)NC1CCC(C)CC1,CC(c1ccccc1Cl)N(C)C(=O)c1ccc2c(c1)CCC2
COc1cccc(-n2ncc(C(=O)NC(C)C)c2C)c1OCC(C)C,Cc1nc(C(=O)C(C)Oc2cccc(S(C)(=O)=O)c2)cs1,Cc1ccccc1OCCC(=O)NCC1(c2cccc(F)c2)CC1,O=C(Nc1ccccc1OC(=O)C1CCC1)c1cn[nH]n1,CCC(=O)Nc1ccc(C(=O)NCC2CCOCC2)cc1
CC(C)(C)n1nc(-c2csc3ccccc23)c(CCO)c1N,CCOC(=O)Nc1ccc(CNC(=O)C2CC2)cc1,Cc1nc(C(=O)N2CCCCC2c2ccc3c(c2)CCCO3)cs1,CCOc1cc(C)c(OC2CCOCC2)cc1C(C)C,COC(=O)c1ccc(OC)c(S(=O)(=O)N2CCCC2Cc2cnn(C)c2)c1
CCCOc1nnc(NC(=O)c2cc3cc(F)ccc3o2)s1,CN1CCN(C(=O)COc2ccccc2CC(O)CO)CC1,CC(=O)Nc1ccc(CNC(=O)Nc2c(F)cccc2F)cc1,Nc1ccc(C(=O)CCCNC(=O)Cc2ccc(F)cc2)cc1,CC(C)NC(=O)c1cn[nH]c1N1CCCc2cccc(F)c21
CCC(O)CNCCOCc1sc(C)nc1C,CN(CC(=O)N1CCC(C)(O)C(O)C1)Cc1cc(Cl)cc(Cl)c1,CCn1cnnc1-c1ccc(C(=O)OC)s1,Cc1csc(CC(=O)NCOc2cccc(Br)c2)n1,COCC(NC(=O)c1cn(C(C)O)c2ccccc12)c1ccccc1
CN(C)C(=O)c1cc(Br)cc(C2(O)CCCC2)c1,CNc1ccc(-c2nc(NC(=O)c3cccnc3C3CC3)n[nH]2)cc1,N#Cc1cccc(S(=O)(=O)Nc2nc3cc(Cl)cnc3[nH]2)c1,CCc1c(C(=O)OC)cnn1-c1ncncc1-c1ccncc1,Cc1ncc(C(=O)N(C)CCc2ccccc2Cl)c(=O)[nH]1
COc1cc(C(=O)C(CC#N)Oc2ccc(C)c(C)c2)ccc1O,CCNc1cccc(C(=O)N2CCCC2c2cccnc2)c1,CCc1cc(OC)c(Nc2ccc3oc(C)cc3c2)cc1F,CC(C)Nc1ccc(Cl)cc1NC(=O)NCCCO,CCOCCNC(=O)c1ccc(Cl)cc1OCC(F)(F)F
Cc1cc2occ(CCNC(=O)NC(C)C)c2cc1C,CCN(CSc1ccccc1N)C1CC1,Cc1ccc(NC(=O)NCC(O)c2ccco2)cc1Cl,Nc1ccccc1NC(=O)NCc1ccc(C(F)(F)F)cc1,CCNC(=O)c1cc2cc(Cc3ccccc3C)ccc2[nH]1
Cc1ccccc1Nc1ccccc1NC(=O)c1c(C)noc1C,CC(Nc1c(CC(=O)n2ccnc2)oc2ccccc12)c1nccn1C,CC(C)C(NC(=O)Nc1ccc2c(c1)OCO2)C(=O)c1ncc[nH]1,COc1cccc(CCc2nnc3n2N=C(N)CS3)c1,COc1cccc(CN2CCOC3(CCN(n4nc(C)cc4C)CC3)C2)c1
CCc1nc(CNC(=O)c2oc3ccc(C)cc3c2C)cs1,O=CCC(Nc1ccc(Br)cc1)C(=O)c1nc2ccccc2[nH]1,CCOC(=O)Cn1cc(C(=O)N(C)C)c2cc(C3CC3)ccc21,COc1ccc(CSc2nc3n(n2)C(C)CCC3)cc1OC,CC(=O)Nc1cccc(CN(C)C(=O)c2cnn(-c3ccccc3O)c2C)c1
CCc1nc(C)c(CN(CC)S(=O)(=O)N2CCC(C)c3ccccc32)o1,Cn1nc(CCCNC(=O)C2CCOC2)cc1-c1ccccc1,CCOC(=O)C(C)Nc1ccc(N)cc1O,Cc1cccc(-n2cc(C(=O)NCCc3cc4ccccc4[nH]3)nn2)c1,CC(CC(=O)N1CCOCC1)c1ccc(F)cc1
CCCC(=O)Nc1ccc(C(=O)N2CCN(C(C)=O)CC2)cc1,COc1ccc(C(C)Cc2ncc3ccccc3n2)cc1,CN(Cc1c(C#N)cnn1C)C(=O)c1c(F)cccc1F,CCCc1ccc(C(C)NC(=O)c2[nH]cnc2C)cc1,COc1ccc(Nc2cc(-c3csc(C)n3)nc(C)n2)cn1
CCCn1nc(C)c(OC(=O)c2ccc3[nH]c(C)cc3c2)c1C,Cc1noc(C)c1S(=O)(=O)N(C)Cc1cc2ccccc2cc1N,Cc1nn(C)cc1C1(NS(C)(=O)=O)CCCCC1,O=c1[nH]nc(Cc2nc(-c3ccc(Cl)cc3)no2)n1N1CCCC1,C#CCN(CC)C(=O)CCNCCc1csc2ccccc12
Cc1nccn1-c1cccc(NCC(O)COc2cccc(F)c2)c1,O=C(NCCOCC1CC1)NCc1cnc2c(c1)CCC2,COc1nn(C)cc1CNS(=O)(=O)C1C(C)=NC(C(F)(F)F)=C1C,CC(C)c1cc(O)c2c(c1)CN(C(=O)c1cc3ccoc3cn1)CCO2,CCNC(=O)c1nnnn1-c1ccc(COC)cc1
N#Cc1cccc(C2CCc3nc(NC(=O)c4cccc5c4OCC5)cn3C2)c1,N#CC(C(=O)CCNc1ccccc1F)N1CCCC1,CCC(Nc1cc(C)c(C)cc1-c1ccccc1)C(C)(C)C,CC(C)(C)OC(=O)CC(C)(C#N)C(=O)Nc1ccc2c(cnn2C2CC2(C)C)c1,COc1ccccc1OC(C)CNNc1ccc(C(C)=O)cc1
Cc1noc(-c2ccc(S(=O)(=O)Nc3ccnn3CCC#N)cc2)n1,COc1cccc(-c2noc(C3NC(=O)c4ccccc4N3)n2)c1,COCCOc1ccc(NC(=O)CCc2cc(=O)[nH]o2)cc1,CCNC(=O)c1cccc(N2CCC(=O)Nc3ccccc32)c1F,N#CN1CCc2cccc(NC(=O)c3cccc(CO)c3)c21
CC1(C)CC1c1noc(C(CCO)c2ccc(F)cc2)n1,COCCc1cccc(C(=O)Nc2ccccc2-c2nnnn2-c2ccccc2)c1,Cc1nc2cc(CN3CCN(S(C)(=O)=O)CC3)ccc2o1,O=C(CCCc1nnc2n1CCCCC2)NCc1cccc2cccnc12,CCCC(=O)N1CCC2(CCCN(C(=O)c3oc(C)nc3C)C2=O)C1
O=C(CN1CCCC1=O)c1scc2c1CCCC2,CC(=O)Nc1nc(NCc2csc3ccccc23)cs1,CCN(CC)S(=O)(=O)NC(C)C(=O)NCC1CC1,COc1ccc(CNC(=O)CN2CCOC(C)(C)C2)cn1,CS(=O)(=O)c1cccc(NC2CCSc3c(F)cccc32)c1
Cc1ccncc1NC(=O)CCOCCC(C)C,CC(Oc1cccc(Cl)c1)C(=O)NC(=O)c1cn(C)c2ccccc12,O=C(Nc1cc(-c2ccccc2)n[nH]1)N1CCCc2ccccc21,COC(=O)Cc1ccc(OCCC(=O)N(C)C)cc1,O=C(c1cscn1)N1CCC(COc2ccc3c(c2)OCCO3)CC1
CCc1c(F)cc(NC(=O)c2scnc2C2CC2)cc1F,COCc1cc(NC(=O)Cc2ccccc2)ccc1OC(F)F,Cc1cnc(C(=O)Nc2ccccc2NC(=O)C2CCCc3ccccc32)cn1,CCOn1c(OC(CC)CO)nc2ccc(F)cc2c1=O,CNC(=O)c1cccc(NS(=O)(=O)N(C)C)c1
CCCn1cc(COc2ccc3[nH]ncc3c2)cn1,CCCCOC(=O)c1sc(NC(=O)c2ccccc2)nc1C,Cc1cnc(-c2nc(NCC3CCOC3)sc2C)cn1,CCOc1cccc(C(=O)NC2CCc3[nH]c(=O)ccc3C2)n1,Cc1cnn(Cc2ccccc2)c1NC(=O)Cc1ccc(O)cc1
CCN(C(=O)c1cccnc1)C(C)NCc1ccc(S(N)(=O)=O)cc1,Cc1cc(NCC(=O)C(C#N)c2nc(C)c(C)c(C)n2)no1,COCCN1C(=O)C(c2ccncc2)C1S(C)(=O)=O,COc1ccc(CCC(=O)OC(=O)c2cc3c(C)c(C)ccc3[nH]2)cc1,CCCCC(CC#N)NC(=O)c1c(C)n[nH]c1C
CCCN(CC)C(=O)CNc1ccc(S(N)(=O)=O)cc1,CCCOc1ccc(C(=O)N2CCC(OS(C)(=O)=O)C2)cc1,COCc1nc(C)c(CSCC(=O)C(C#N)c2ccccn2)s1,CC1CCN(C(=O)Nc2cc(Cl)ccc2NS(N)(=O)=O)CC1,NC(=O)c1cncc(NCc2ccccc2-c2ccccc2)c1
CCN(C(=O)c1cc(CC(=O)C(C#N)n2cnnn2)ccc1F)C(C)C,O=C(c1cccc(Nc2ccncc2)c1)C1CC2CCC1O2,N#Cc1ccc(CN=C(O)CCc2cnc[nH]c2=O)cc1,CCCOc1ccc(NC(=O)N(C)c2cnn(C)c2)cn1,COCC[S+]([O-])n1c(COC)nnc1C1CN(Cc2ccccc2)C1
CC(CNC(=O)COc1nc2ccccc2s1)N1CCOCC1,COCCn1ncc(NC(C)=O)c(-c2cc(C)oc2C)c1=O,CC(=O)Nc1cnn(Cc2cccc(NC(=O)C(C)C)c2)c1,Cc1oc(OC(=O)NC(C#N)C(Cl)(Cl)Cl)c(S(C)(=O)=O)c1C,COc1cccc(C#CCNC(=O)c2c(C)[nH]c3ccccc23)c1OC
CC(NC(=O)NCCc1cccc2cn[nH]c12)c1ccccc1,COC(=O)CC(NC(=O)c1ccoc1)c1cccc(Cl)c1,O=C(NCc1ccccc1)c1csc(C2CCCC2)n1,CN(C(=O)Cc1cccs1)C1(C(=O)Nc2cccc(Cl)c2)CCCC1,C#CCNC(=O)c1cc(CCCC2OCCO2)nc2oncc12
CC(=O)c1ccc(Oc2cc(C)nc3nc(C)nn23)s1,O=C1C(N2CC(=O)N3CCCCC3C2=O)CCN1CCCc1ccccc1,COCc1n[nH]c(N)c1C1NCCc2c1ccc(C)c2C,CCn1cc(CO)c(=O)n(C2(C)C(=O)CCCC2=O)c1=O,CCOC(=O)c1cnn2ccn(-c3nnc(C)s3)c12
CCc1nnsc1C(=O)Nc1ccc(C)c(OCC(C)C)c1,COc1ccc(CNC(=O)Cc2nc(-c3cccs3)n[nH]2)cn1,CC1=C(C2=Nc3cc(Cl)ccc3OC2)Cc2ccccc2O1,CCOCC1CCCN(C(=O)Nc2ccc(OC)c(C(=O)C3CC3)c2)C1,COC(=O)c1ccc(CSc2cc(C)ncn2)cc1
