sample0,sample1,sample2,sample3,sample4
CCc1c(C)nc(Nc2sc3c(c2C#N)CCCCC3)c([C@@H](C#N)C(C)C)c1C,CO[C@@H](COc1ccccc1)[C@@H]1[C@H](CCn2ccc3c(C)cccc32)C(C)(C)OC1(C)C,Cc1ccc(C(=O)Nc2ccc(C(=O)c3cc(Cl)c4c(c3)OCCO4)cc2)cc1C(=O)C(F)(F)F,CCC(=O)c1ccc(Nc2nc(-c3cc(C4CC4)cc(Cl)n3)cs2)cc1,CC(=O)Nc1c(C)cc(CNc2cc(C)nc(-c3ccncc3)n2)cc1C
Cc1cc(SCC(=O)C(Cl)(Cl)[S@+]([O-])Cc2ccc([C@@H]3CCSC3)s2)on1,Cc1ccc(C(=O)N2CSC[C@H]2S(=O)(=O)[C@H]2CCCC[NH2+]2)s1,COCN(CCc1cc(OC)c(OC)cc1C)C(=O)[C@H]1[NH+]=c2ccc(C)cc2=[NH+]1,Cc1c(NC(=O)[C@@H](O)c2ccc(F)c(Cl)c2)cccc1S(=O)(=O)c1ccccc1,Cn1c(SCNC(=O)C2SCCS2)nc2ccccc21
N#Cc1ccc(OCC(=O)Nc2ccccc2-c2ncc[nH]2)cc1,CCOC(=O)C[C@@H](C[NH3+])c1ccccc1,O=C(NCc1nc(-c2ccccc2O)n[nH]1)[C@@H]1CCCN(C(=O)c2cn3ccccc3n2)C1,Cc1cc(C)c(CNC(=O)C(=O)N[C@H]2c3ccccc3C(=O)N2CCCCC(C)C)c(C)c1,C[NH+](C)c1nccn1Cc1nc(-c2ccoc2)no1
CC[C@H]1CCC[C@@H](OCC(C)(C)S(C)(=O)=O)C1,COc1cccc(C(=O)NCCS(=O)(=O)c2c[nH]c3ccccc23)c1,CCOC(=O)c1n[nH]nc1N[C@H]1CC(=O)N(c2cccc(C)c2)C1,CC(=O)Nc1ccnn1C(=O)OCc1ccc2c(c1)OCCCO2,CCNC(=O)c1ccc(CN2CC[C@H](C(C)(C)C)[C@H]2C)s1
CC(C)Sc1nnc(C(=O)N[C@H]2CCCCC2(C)C)s1,Cc1ccc(-c2nc(N)ncc2Cc2cccc(N[C@@H](C)C[NH+](C)C)c2)cc1F,CC[NH+]1CCN([C@@H](C)NCc2ccc3[nH]c(=O)c(=O)[nH]c3c2)CC1,CC[C@H](C)CNC(=O)Cc1sccc1-c1nc(-c2cccc(Br)c2)no1,COc1ncccc1NC(=O)Nc1ccc2nc(C)oc2c1
Cc1ncsc1C(=O)ON1C(=O)[C@@H]2CCCN2C(=O)[C@H]1CCCc1cc(=O)n2c(C)csc2n1,CC(C)OC(=O)[C@@H](C)NC(=O)Cc1ccc(-n2cccn2)c(F)c1,Cc1ccccc1N1C(N)=C(/C=C/c2cccc(Cl)c2)[C@@H](c2ccncc2)C2=C1CC(C)(C)CC2=O,CC(=O)N(CCOC(=O)NN)c1ccc2ccccc2n1,CCOC(=O)c1c(C)oc2c1c(CCCN1CCC[C@H](O)C1)c(O)c1ccccc12
Cc1ccc(C(=O)N[C@@H]2CCSC2)o1,CCCC1(CC)C[NH+](N2CCC3(CC2)C(=O)N(C)c2ccccc23)C1,CCCCNC(=O)C1(OCC(C)C)CC[NH+](c2ccccc2OC)CC1,CCc1nn(C)cc1Cc1ccc(Br)cc1N,CC(C)CNC(=O)Oc1ccc(Br)cc1-c1cccnc1
O=C(c1ccc(N(Cc2ccccc2)c2cc(-c3ccccc3F)ncn2)cc1)c1ccc(F)c(F)c1,CC(=O)N[C@H]1CCC[NH+]1CC(=O)Nc1ccsc1,COc1ccc(-n2c(C)cn3c4c(=O)n(Cc5ccc(CCN6C[C@H]7CC[C@]8(NC(=O)c9ccccc9N8)[C@H]7C6)o5)c(=O)n(C)c4nc23)cc1,CC[C@@H](NC(=O)CNC(=O)[C@H]1CCC[C@H](C)C1)c1ccc(Br)cc1,CNC(=O)C(=O)NCc1ccc(Br)c(-c2n[nH]c(C)c2C(F)(F)F)c1
CC(C)C[C@@H](CO)NC(=O)Nc1ccccc1,Cc1nn(CCC(=O)N[C@@H]2CC=CC[C@@H]2CC(=O)[O-])c(C)c1Br,COOC(C)(C)CN[C@@H]1CCC[C@@H]1C,CC(C)[C@@H]1C[C@](c2ccncc2)([C@@H](O)Cc2ccsc2)CCO1,C#CC(=O)[NH+]1CCNCC1
O=C(O[C@H]1C=CCCC1)[C@@H]1CCCN(c2nc3c(Cl)cccc3s2)C1,CCS(=O)(=O)c1c(Cl)cccc1Cl,COC[C@H]1CCCCN1C(=O)c1cc(Cl)c(Cc2ccc([N+](=O)[O-])cc2)c(Cl)c1,Cc1nc2ccc(NC(=O)n3ccc(=O)c4sccc43)cc2s1,O=C(NC[C@H]([C@@H]1CCCCC[NH2+]1)N1C[C@H]2CC=CC[C@H]2C1)C(=O)c1ccccc1
C[C@@H](C[NH3+])Cc1ccc(C(=O)N(C)C)cc1,CS(=O)(=O)NC(=O)c1cccnc1NCc1ccccc1F,CCNC(=O)C[C@@H](C)[C@@H]1CCCO[C@H]1c1cccc(Cl)c1,Cc1ccc[nH+]c1CN(C)CC[n+]1ccccc1Nc1ccc(F)cc1,CSC[C@@H](C)NC(=O)Cc1cc(CC2=Cc3ccccc3OC2)ccc1Cl
Cc1ccc2sc(C(=O)NNC(=O)CC[C@H]3C[NH+](C)CCN3C)cc2c1,COC[C@@](C)(NC(=O)[C@@H]1CCCN1C(=O)c1cccc2nonc12)OC,CO[C@H](Nc1cc(CCN2CCOC2=O)ccc1F)C(N)=O,C=CCCCC(=O)NC(=S)Nc1ccc(N2CCOCC2)c(OC)c1,C[C@@H]1Cc2cc(C#N)ccc2N1c1[nH]nc([S-])[nH+]1
CCOC(=O)C[NH2+]C[C@H]1CC(=O)N(C(=O)c2ccc(Cl)cc2Cl)C1,C[C@@H]1CC[C@@H](C(=O)Nc2ccc(-c3ccncc3)s2)C1,Cc1ccc(C(=O)OCOC(=O)[C@H](C)Cc2ccsc2C(=O)Nc2ccc(C)o2)cc1,O=C([O-])n1nnnc1[C@@H]1CCCO[C@@H]1c1ccccc1,N#CC(=Cc1ccccc1I)C(=O)NC(=O)N1CC=C(N2CCOCC2)CC1
CC[C@H](C)[C@H](O)C[NH2+]c1nc(C)c(C(=O)NCc2ncco2)s1,CCc1cccc(CNN2CCC[C@H](C)C2)[nH+]1,Cc1ccc(NC(=O)N2CCSCC2)cc1C,CC(CO)(CO)NC(=O)c1ccccc1Nc1c(F)cccc1F,COCc1ccc(N2CCC3(CC2)C[C@H]3[NH2+]c2ccc3c(c2)OCO3)[nH]1
C[NH+]1CCN(S(=O)(=O)[O-])CC1,O=C(OCC1CCOCC1)c1csc(Cc2ccc3[nH]c4ccccc4c(=O)c3c2)n1,CC1=C[C@H](N=Cc2ccccc2F)NN1,CCC(CC)NC(=O)C[C@@]1(c2ccc3c(c2)CCC3)CSCC(C)(C)C1,O=C(O[C@H]1CC[NH2+]C1)N1C[C@@H]([C@@H]2CCSC2)C[C@@H](C2([C@H]3CCSC3)CCCC2)C1
C[C@H]1C[NH+](S(=O)(=O)/C=C2\SC(=S)N(NC(=O)c3ccc4c(c3)OCCCO4)C2=O)C[C@H](C)S1,CC(=O)OCC(=O)n1c(=O)n(-c2cnn(N(C)C)c2)c(=O)c2oc3ccccc3c21,Cc1ccccc1NC(=O)CCS(=O)(=O)c1cncn1C[C@H](C)C(=O)[O-],C[NH+]1CCC(CNc2nc(NC(=O)N3CCN(c4ccccc4)CC3)n[nH]2)CC1,Cc1cccc(CNc2sc(C(C)C)nc2C)c1
CCN[C@H](C[C@H]1CCS(=O)(=O)C1)C[C@H]1CCCCO1,CC[C@H]1CN(c2nc([O-])c3cnn(-c4ccc(C)o4)c3n2)[C@H](C)CO1,COc1ccc(CNC(=O)CCCCCC2CCN(C(C)(C)C)CC2)cc1Br,CCc1ccc([C@@H](CNC(=O)c2cc3ccccn3c2)[NH2+]C)cc1,Cc1cc(NCc2cn3ccccc3n2)[nH]n1
COc1cc(CNC(=O)[C@H]2CC=CC[C@H]2c2c[nH]c3ccccc23)nc(-c2ccco2)n1,C[C@]([NH3+])(c1nnc([S-])s1)c1cccc(C(N)=O)c1O,Cc1ccc(N(Cc2ccccc2F)C(=O)Nc2nc(Oc3ccc(N4CCOCC4)c(F)c3)nc(-c3ccccn3)n2)cc1,COC[C@H](O)CN[NH+]1CC[C@@H](C)[C@H]1C,O=C(Cc1cc2nc(Nc3nc4ncc(Br)cc4[nH]3)cc(CCc3[nH]nc4c3CCC4)n2n1)c1cccs1
FC(F)(F)[C@H]1CCC[C@H](NCc2ccnc(O[C@@H]3CC[C@H](C4CC4)C3)c2)C1,CCCNc1c(Cl)cc(C(=O)SC2CC2)cc1-c1ccc2c(c1)-c1ccccc1C2,O=C(Cc1cc(Cl)cs1)Nc1ccccn1,COc1nc(CC(=O)Nc2ccc(C3=NN=CC3)cc2)no1,CCOCCNC(=O)[C@@H](c1ccccc1)c1ncccc1Cl
C[C@H]1CCC[NH+]1CCCC(=O)Nc1cc(Cl)ccc1O,Cc1ccnc(N2CCN(c3cccc(C(=O)Sc4ncnc5ccccc45)c3)CC2)n1,CCC(C)(C)CCCCNC(=O)CC12CC3CC(CC(C3)C1)C2,CC[C@H](C)C[C@H](C)NC(=O)N[C@H]1CC(C)(C)Oc2ccccc21,COC(C)(C)CC=NN[C@H]1CON(C)[C@@H]1C(C)(C)C(=O)[O-]
O=C(NCC(F)(F)F)[C@H]1C[C@H]2CC[C@@H]1O2,O=c1[nH]nc(NN=CCc2ccnc3[nH]ccc23)n1-c1ccccc1,COC(=O)N1CCC[C@@H]1C(=S)Nc1ccc(SC(F)F)cc1,CN1C[C@@H](C(=O)NCCN2CCCC2)CC1=O,COCCC(=O)NNC1CCOCC1
CCCCNC(=O)[C@H]1CCCO[C@@H]1n1ccc(-c2ccc(OC=O)cc2)n1,COC[C@H](O)CNC(=O)N[C@H](C)c1cc2c(cc1C)NC(=O)[C@@H](C)O2,C[C@H](NCC12CC3CC(CC(C3)C1)C2)[C@@H](C)c1cc[nH]c1,COc1ccc(NCCc2ccccc2C(=O)Nc2c(F)cccc2F)cn1,CC[C@H](C)[C@@H](OC)C(=O)OCn1cnc2scc(-c3ccc(C)s3)c2c1=O
CS[C@H](CNc1nc(C)ns1)Nc1ccccc1,COOc1cc(Cn2cnc(-n3cnnc3)cc2=O)ccc1OC,C#Cc1nncn1C1COC1,COc1cccc(NCc2ccc(NC(=O)[C@@H](C)O)cc2)c1,CCN(C(=O)N1CCC(c2nc(C=NO)cc([C@H]3CCS(=O)(=O)C3)n2)CC1)c1ccccc1
Cc1ccc(F)cc1NC(=O)Nc1cccc(CC(=O)NN)c1O,CC(=O)Oc1ccc(NC(=O)NCc2ccccc2Br)cc1,Cc1c(N)cccc1OCC(=O)[NH+]1CCC[C@@H]2CCC[C@@H]21,Cc1ccccc1N1C(=O)S[C@@H]([NH2+]Cc2cccc3[nH]ncc23)C1=O,Cc1nc(CN[C@H](CO)[C@H]2CCS(=O)(=O)C2)cs1
C/[NH+]=C(\NC[C@H]1CCCN(c2nccs2)C1=O)NC[C@H](C)C#N,CCC[NH2+]CCN(c1ccccc1)c1ccc(-c2nccs2)cc1,CC[C@@H](C)c1nc(NC(=O)N(CC)c2ccccn2)n(C)n1,C[C@@H]1CCC[NH2+][C@@H]1C(=O)N[C@@H]1CCc2sc(Cl)cc21,C/N=c1\scc(OC)n1-c1ccc(S(C)(=O)=O)cc1
O=C([O-])CNS(=O)(=O)c1cnc2[nH]ccc2c1,Cn1c(C=CC(=O)NCCOc2cccc(Br)c2)nc2ccccc21,CN(C)c1nc(NCCS(C)(=O)=O)nc2c1CCN(c1cccc(Br)c1)C2,CC[C@H](C)NC(=O)C1CCN(CCN2C(=O)C[C@H](c3ccc(C)cc3)C2=O)CC1,CC(=O)Nc1ccc(Cn2cc(C(=O)c3cccc(C)c3)c([NH+](C)C)n2)cc1
COc1cccc(C(=O)C[NH+]2CCC(NC(=O)Oc3ccccc3)CC2)c1,CCNC(=O)COC(=O)c1cc(C)cn(Cc2cc[nH]n2)c1=O,O=C1CCCCN1c1ccccc1NCN1CCCCC[C@H]1c1ccccn1,Cc1ccncc1C(c1cccc(NC(=O)c2ccc(-c3ccccc3)o2)c1)N(C(=O)OC(=O)c1cc[nH]n1)C(C)(C)C,Cc1noc(C)c1-c1ccc(C(=O)S[C@@H]2CC(=O)N(C(C)(C)C)C2)cc1
COc1cccc(C=CCN2CCNC(=O)[C@@H]2C(=O)Nc2cccc(Cl)c2)c1,CCOc1ccccc1NC(=O)c1cc2sccc2n1C1CCOCC1,COc1cccc(C=NNC(=O)c2ccc(C(=O)c3ccccc3)cc2)c1,N#C/C=C(\c1ccc(F)cc1)N1CCC(C(=O)Nc2ccccc2)CC1,Cc1ccc(F)cc1C(=O)NNC(=O)c1cccs1
Cc1nc(C)c(C(=O)Nc2cc(C(=O)Nc3ncccc3F)c(=O)n(C)c2)s1,CCOc1ccccc1C(=O)[C@](C)(O)C[NH+]1[C@@H](C)CCC[C@@H]1C,Cc1cccc(-c2nc3ncccn3n2)c1NC(=O)CCc1cnccn1,COc1cc(OC(=O)N2CCC[C@H]2c2csnn2)nc(-c2ccncc2)n1,COc1cccc(C(=O)N[C@@]2(c3ccc(SC)cc3)CCC[C@@H](C)C2)c1
NC(=O)C[C@H]1CCC[C@H](CC(=O)N=c2[nH]c3ccccc3[nH]2)C1,COc1ccccc1C(=O)c1ccc(Br)nc1,Cc1cc(-n2c([S-])nnc2NC(=O)c2ccc(-c3csnn3)cc2)ccc1[N+](=O)[O-],O=C(CC(c1ccccc1)c1ccc(Cl)cc1)N[C@@]1(O)CCOC1,CC(C)Cc1ccccc1
CCC(=O)[C@@H](C)OC1CCN(C(=O)Nc2cccnc2C)CC1,CC(=O)N(c1ccc2nccnc2n1)c1c(C)cccc1Cl,CCc1nn(C)cc1[C@@H]1CN(C)C[C@H]1[C@H]1CC[NH+](C)C1,Cc1ccc2nc(C(=O)N3CCC(C)CC3)c(N)n2c1,CC(=O)CCCOC(=O)Nc1cccc(SC(F)(F)F)c1
Cc1ccc([C@H]2CCCCC[NH+]2Cc2cc[nH]n2)o1,C[C@@H]1OCC[C@@H]1C(=O)N(C)CCN1CCN([C@@H]2CCC[NH+](C)C2)CC1,CC[n+]1c(N)n(CCc2ccc(O)c(O)c2)c2ccccc21,COc1cccc2cc(NC(=O)c3ccc(C(C)=O)cc3)c(=O)oc12,Cc1csc(N(Cc2cccc(C(F)(F)F)c2)c2cccc3c2OCCCO3)n1
COc1ccc(CCOC(=O)c2nccn3nc(-c4nc5ccccc5n4C(C)=O)cc23)cc1,CCC(C)(C)c1nnc(N[C@@H]2CCCn3nc(C)nc32)s1,CCn1c(NS(=O)(=O)c2nc3cc(C)cc(C)c3o2)cnc1-c1cc(C(C)C)[nH]n1,COC(=O)c1ccccc1,CC[C@@H]1C(=O)[NH+]=c2ccccc2=C1C
CCc1noc(CC2CCOCC2)c1Nc1ccc(C#CCO)cn1,Cc1nc(NCN2CC(=O)Nc3ccccc32)nc(C)c1C,CC(C)(C)CC(=O)NCCN1C(=O)S/C(=C\c2ccccc2Oc2ccco2)C1=O,CCOc1c(Br)cc(C(=O)C2C(C)(C)C2(C)C)cc1-c1nc2cc(C)cc(C)c2s1,Cc1ccc([C@H](O)C(=O)Nc2nn(C)c3c2CS(=O)(=O)CC3)cc1C
CCCCN1C(=O)C[C@H](c2cccc(OC)c2)NC1=O,COc1ccc([S@+]([O-])CN(C)c2ccc(Cl)cc2)cc1OC(C)C,COc1cccc2cc(C(=O)NC(=O)N[C@H](C)C3CCOCC3)oc12,COc1cc(C)ccc1CCCCOC(=O)CN1C[C@H](C)C[C@@H](C)C1,CCCC[C@@H](CC)/C([O-])=N/S(=O)(=O)c1cc(-c2ccccc2)nn1C
CC(C)(C)OCCn1cnc2cc([N+](=O)[O-])sc2c1=O,COc1ccc(C(=O)NC2(Sc3cc(C)cc(F)c3)CCCCC2)cc1-c1onc(C)c1C,COc1cc(C(=O)NC(=O)NC2CCCCCC2)c(Cl)cc1O,C[C@H]1C[NH+](c2ccc3nnc(CN4CCO[C@@H](C(C)(C)C)C4)n3n2)C[C@@H]1C,Cc1nnc([C@H](C)[C@@H]2CCCC[NH+]2CN(C)C(=O)c2ccsc2)o1
C[C@@H](CCNC(=O)Cc1ccccc1)Oc1c(F)cccc1Nc1cccc(F)c1,COC[C@@H](C(=O)N(C)c1ccccc1)[C@@H](C[NH3+])Cc1ccco1,COc1cc(C=CC(=O)c2cc(-c3cccc(C)c3O)n[nH]2)c([C@@H]2C=CC=N2)cn1,COCCNC(=O)N(c1cccc(C(=O)c2cc(C)on2)c1)c1scnc1C,CC(=O)c1ccc(-c2cc(C)cc3c2O[C@H](CN2CCCCc4ccccc42)C3)cc1
CCCS(=O)(=O)N(C)CC(=O)N1C[C@H]2CC[C@@H]1C[NH+](C)C2,[NH3+][C@@H]1CCN(C(=O)c2ccc(CC(=O)n3cccn3)cc2)C[C@@H]1F,CCC[NH+]1C[C@H]2CC[C@@H]1CN(CNc1cc(Cl)ccc1Br)C2,Cc1nn(CC(C)C)cc1Br,Cc1cc(C(=O)Nc2nc3c(s2)COCC3)c(C)n1CCN1CCOCC1
CCc1nnc([O-])c(C(=O)C2CC=CC2)c1CCc1ccccn1,O=C([O-])c1cc2c(c(NC(=O)c3cc[nH+]c4ccc(Cl)cc34)c1)CCC2,CC(=O)c1ccc(C(=O)[O-])c(N2CC[NH+](C)CC2)c1,Cc1cc([S@+](C)[O-])ccc1C(=O)N[C@@H](C)CNc1onc(C)c1NC1CCCCC1,CC[NH2+][C@@H](C)n1cnc2ccsc2c1=O
Cc1cnc(CC(=O)Nc2nc(-c3ccncc3)cs2)nc1C,CC[NH2+]CCCOc1cncc(Cl)n1,CCCS(=O)(=O)N1CCC[C@@H]1c1ccc(Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C2CCSCC2)c1,O=C(NCc1cncc(N[C@@H]2CCCS2)n1)c1cccs1,CCO[C@H]1C[C@H](CC(=O)Nc2ccc(C(N)=O)s2)C12CCC2
Cn1nc(C=CC(=O)NC(=O)N2CCCCCC2)cc1NC(=O)C(F)(F)F,CC1=C2C(=O)N=C(c3cccc(NC(=O)C4(C)COC4)c3)N=C2S[C@H]1C,Cc1cc(C)c(Cc2ccccc2S(=O)(=O)N(CC#N)C[C@H]2CCCO2)c(Cl)c1,COCCNC(=O)[NH+](C)[C@@H](C)C[NH+]1CCc2ccccc2C1,Cc1cc(N)c(S(=O)(=O)c2cccc(NC(=O)C[C@@H]3CCCO3)c2)cc1C
CCn1nc(C)c2nc(C)nc(COc3cc(F)ccc3[C@H](CCC(C)C)C(=O)[O-])c21,CC1(C(=O)NN=Cc2cccn2CCNc2ccccc2)SCCS1,CCc1ccc(NC(=O)[C@]2(C)Oc3ccc(Cl)cc3NC2=O)c(=O)[nH]1,CCOC,Cc1cccc(NC(=O)CN(Cc2ccc(F)cc2)[C@H]2C[C@H](C)OC2=O)c1O
[NH3+]C[C@H]1CN(C[C@H](O)C[NH+]2CC[C@@H]3CCCC[C@@H]3C2)C(=O)O1,CC(=O)NC[C@@H](c1ccc(F)cc1)c1cccs1,COCCn1c(=O)c2c(nc3n(Cc4cc(C=O)ccc4F)c(C)c(C)n23)n(C)c1=O,Cc1noc(C)c1[C@H](C)CNC1=NC(=O)/C(=C\Sc2c(Cl)cc(Cl)cc2Cl)S1,O=C1CCN(C(=O)[C@@H]2CCc3ccccc3C2)CCN1
COC(=O)Nc1cccc([C@@H]2CCCN2C(=O)c2ccc(F)cc2)c1,Cc1ccc(NC(=O)c2n[nH]nc2Cc2sc3cccc(F)c3c2C)c(C)c1,COCc1cccc(-c2cc([C@H]3CCCN(C(=O)CN4CCC[C@H](C)C4)C3)no2)c1,CC(=O)c1cc(F)ccc1NS(=O)(=O)[C@@H](C)CC(=O)OC(C)(C)C,CC[C@@H](C)[C@@H](C)Nc1ccc(C(=O)[C@@H]2CCC[C@H]([NH3+])C2)cc1
C[C@H](CO)CON=C1CCC2(CC1)OCCO2,C[C@H](COc1ccc(NC(=O)NC[C@@H]2COc3ccccc3O2)cc1OC(=O)[C@@H]1CC=CCC1)n1cncn1,CC(=O)NC(=O)COC(=O)NCc1cc2ccc(C)cc2[nH]c1=O,COc1ccc2c(c1)C([C@H](c1ccccc1CCO)[C@H](C)[NH3+])=Nc1ccccc1O2,C[C@H]([NH2+]CCc1coc2ccccc12)[C@@H](C)O
CC(C)Cn1cc(Nc2nccc(Cc3csc(C4CCC4)n3)n2)cn1,COn1c(NC(=O)CNC2CC[NH+](C)CC2)nnc1-c1ccccc1,COc1ccc(-c2cccc(C(=O)N/N=C/c3ccc(C)cc3)c2)cc1ON1CCCCC1,COc1cccc(N2CCN(N3CC[NH+](C)[C@@H](C(=O)[O-])C3)CC2)c1,CC1CCC(NC(=O)C2=NCCCS2)CC1
CC[NH2+]c1ccc(Br)cc1N,Cc1cc(Nc2ccc(Br)c(CC[C@@H](O)N3C[C@@H](C)O[C@H](C)C3)c2)n2ncnc2n1,CC(C)COC[C@H]1CC[C@@H](C(=O)C(F)(F)F)O1,CN(C)C(=O)c1ccc(N2CCCC[C@@H]2CCC#N)cc1,Cc1cccc(C[S@@+]([O-])CC(=O)N2CCCC[C@@H]2c2nc(C3CCCC3)cs2)c1
COc1cc(CC(=O)ON=CCC(F)(F)F)cc2c1OCO2,C[NH2+][C@H]1CC[C@H](c2cc(OC)cc([N+](=O)[O-])c2)C[C@H]1c1cccnc1Cl,CCCCCCNC(=O)NCC1([C@H](O)c2ccc(F)cc2)CCCCCC1,CNC(=O)[C@H]1CSCN1Cc1c[nH]c2cc(Cl)ccc12,Cc1nn(Oc2cccnc2)c(Cl)c1C(=O)NCC1=CCCCC1
Cc1n[nH]cc1C[NH2+]Cc1ccccc1F,C/C(=C1/SC(=O)N(c2ccc(C3=NCCS3)cc2)C1=O)[C@@H]1CCS(=O)(=O)C1,Cc1ccc(C(=O)Nc2c(C)cccc2CC[NH+]2CCCC2)cc1C,C=C1CCN(Cc2c(C)nn(-c3cccs3)c2C)CC1,Cc1cc(Cl)ccc1CCCN(C)C(=O)c1c(C)noc1C
NC1=C(CC(=O)[O-])C2=CCSC[C@@H]2[C@H](CCCO)C1c1ccccc1,O=C(CCc1cnccn1)NCC[C@@H]1C[C@H]2CC[C@@H]1O2,Cc1ccc(Nc2cc(C)nc(C)n2)cc1,C/C(=N\NC(=O)CC1(C(=O)c2ccc3c(c2)OCCO3)CCCC1)c1ccccc1Cl,COCCCn1c(=O)oc2cc(/C=N/c3sccc3Br)ccc21
CNC(=O)N1CCC(O[C@H](C)CC2CCOCC2)CC1,Cc1nc(Sc2ccoc2)c2c([nH+]1)CC[NH+](C(C)(C)C)C2,C[C@@H](NC(=O)N1[C@H](C(=O)NC(C)(C)C)[C@@H](C)OC1(C)C)C(=O)NN1CC[C@H](C)[C@@H](O)C1,CC[C@@H](C)[C@@H](N[C@@H]1CCc2ccccc2C1)c1ccc(Cl)cc1C,CCN(Cc1ccc(C(=O)Nc2cc(C)on2)cc1)[C@H](C)c1ccccc1
CCCCC(=O)NNC(=O)Nc1nc2ccccc2nc1CCC1CC[NH+](C)CC1,Cc1csc(NCCc2ccc3sc(N)nc3c2)n1,CCOc1ccccc1CNC(=O)[C@H]1CC(=O)N(c2ccc(C)cc2)C1,Cc1cc(C)n(-c2ccc(CNC(=O)c3sc(Oc4ccccc4)nc3C)cc2)n1,CC(C)C[NH+](C)N[C@@H](C)NCCc1nnc([C@H]2CC[NH+](C)C2)o1
C[C@H](C(=O)N[C@H]1CC1(C)C)N1CCCN(S(=O)(=O)c2ccccc2Br)CC1,COc1csc(CN2C[C@H]3CC[C@@H]2C3)c1,Cc1ccc(SCNC(=O)[C@@H](C)OC(=O)c2cc(F)ccc2F)cc1,C[C@H](N(C)C(=O)Cc1ccco1)N(C)c1ccccn1,CC[C@@H]([NH3+])[C@@H](c1cc2c(cc1C(=O)c1c[nH]cn1)OCCO2)N1CCC(c2ccccc2)CC1
Cc1noc([C@@H](C)C(C)(C)C(=O)c2ccccc2-n2cnc3ccccc3c2=O)n1,Cc1c(N)cccc1S(=O)(=O)CC[C@@H](C)CCS,Cc1ccc([C@H]2CCC[C@@H](C#N)C2)cc1,COC(C)(C)[C@@H](O)C[C@@H]1C=CN=N1,CCn1ncc(C(=O)[NH+]2CCC[C@@H]2C)c1C
N#C[C@@H]([C@H]1CCCOC1)n1cnnc1,O=C(COCn1nc2ccccc2n1)Nc1cccc(NCC(=O)Nc2ccc(Nc3cc4ccccc4[nH]3)c3c2CCCC3)c1,Cc1csc(N([C@@H](C)COc2ccc(F)cc2)N2CCN(c3ccccc3)CC2)n1,C[NH2+]CCC(=O)c1csc2nc(-c3ccc(-c4nccs4)o3)cn12,Cc1ccc(C=NNC(=O)CNc2cccc([N+](=O)[O-])c2)cc1
C[C@@H](Cc1cccs1)c1ccc(-n2ncc3c(=O)n(-n4cccn4)cnc32)cc1,C[C@@H]1CC[C@H](CNS(=O)(=O)[C@@H]2CCCN([C@H](CCO)c3ccsc3)C2)c2ccccc21,CCc1ccccc1CN([C@@H]1C=CS(=O)(=O)C1)[N+](=O)[O-],COc1ccc(C[C@H](C(=O)[O-])[C@H]2CCCO2)cn1,CN(C(=O)C1CCN(Cc2cn(C)c(=O)n(C)c2=O)CC1)[C@H]1CCS(=O)(=O)C1
CC[NH+]1CCC[C@H]1CCN[C@@H](C)C[NH+]1CCCC1,CC[C@H](C(=O)N[C@H](C)C(F)(F)F)c1ccc([C@H](O)c2ccccc2)cc1,Cc1cccc2nc(Cn3nnn(-c4cccn4C)c3=O)cn12,C=CCCC[C@@H](C)NC(=O)N(C)c1cc(C)sc1C,C[C@@H]1CCC[C@H]1OCNC(=O)c1ccc(C(F)F)cc1F
C[C@@H](N(C)S(=O)(=O)NCC(=O)c1ccc2c(c1)OCO2)C(C)(C)C,CCc1ccc(Nc2nc(N)nc(C)c2[C@@H]2CCS(=O)(=O)C2)cc1,CCCC(=O)CN1C(=O)COc2ccc(C3CC3)cc21,O=C([O-])C(=O)/C(=C/c1ccc(N2CCC[C@@H]2N2CCSCC2)cc1)c1ccc(F)cn1,CC(C)[C@@H](NC(=O)CN1CCC[C@H]1c1nc2ccccc2s1)C(N)=O
CC(=O)CCCOC(=O)c1ccc(-c2ccc(N3CC[NH2+]CC3)cc2C)cc1,CCc1ccc(-c2cc(N3CCNC3=O)nn2[N+](=O)[O-])cc1,CCCc1n[nH]cc1CNC(=O)N[C@@H]1CCSc2ccc(Cl)cc21,CC[C@@H](NC(=O)c1ccc(N2CCN(C(C)=O)CC2)cn1)c1cccc(OC)c1,O=C(CN1CCC[C@H]2CCCC[C@@H]21)N1CCOCC1
C[C@@H]1CCC[C@@H](C)[NH+]1Cc1ccc2c(c1)CCN2CC(=O)N(C)C,COc1ccc(CC(=O)Nc2cc(CSC(C)(C)C)nn2C2CCC2)cc1,COc1ccccc1C(=O)N1CCN(c2cc(=O)[nH]cn2)CC1,C=CC[NH+]1CCC(C(=O)N[C@@H](C)c2ccc(-c3ccc4c(c3)CCC(=O)N4)cc2)CC1,C#CCn1ccc(C(=O)N[C@@H]2CCCCc3ccccc32)n1
CCOC(=O)c1cccc(C(=O)NC(=O)C(F)(F)OC)c1,COc1nn(C)cc1CC(=O)N1CCC[C@H](C(=O)c2cc(F)cc(F)c2)C1,COC(=O)[C@@H](C)Nc1ccc(C=C2CCc3oc(-n4c(C)nc5ccccc5c4=O)c(C)c3C2=O)cc1,CC[C@@H]1CCC/C1=N\NC(=O)C[NH+]1CCN(C(C)=O)CC1,Cc1ccc(S(=O)(=O)Nc2ncnc3ccccc23)c(=O)n1C
